id,claim,rating,image_url,permalink,publish_date,keyword,important_tweet_id
703,An image depicts an overenthusiastic Pride attendee injured in an attempt to sexually stimulate himself with a fire hydrant.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/07/hydranttweet.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/07/KKK_Leader_Arrested_for_stabbing_protestor_with_U_S__Flag_is_Trump_Supporter_-_Nate_Thayer_-_Journalist.png?w=678 678w']",https://www.snopes.com/fact-check/pride-parade-fire-hydrant/,2016-07-01T11:38:26+00:00,pride parade fire hydrant,
704,A photograph shows the skeletal remains of the Loch Ness Monster.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/loch-ness-monster-dead.jpg?w=540 540w'],https://www.snopes.com/fact-check/loch-ness-monster-carcass/,2016-06-30T11:07:38+00:00,loch ness monster,
705,A photograph shows a female Muslim TSA agent patting down a nun at an airport.,mostly-true,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/1418632004_db82f4d635_o.jpg?w=600 600w'],https://www.snopes.com/fact-check/muslim-tsa-agent-screens-nun/,2016-06-29T13:26:28+00:00,muslim tsa screens nun,
706,"A photograph depicts an unkempt Hillary Clinton, and she has demanded that it be scrubbed from the internet.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/US_Secretary_of_State_Hillary_Clinton_wa_Pictures___Getty_Images.png?w=458 458w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/hillary-clinton-nick-nolte.jpg?w=392 392w']",https://www.snopes.com/fact-check/hillary-clinton-demanded-this-photo-be-removed/,2016-06-29T10:36:14+00:00,hillary clinton demand photo be removed,
709,"A photograph shows a sign hanging from the Palacio Cibeles in Madrid, Spain, welcoming British refugees.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/flickr-photo.jpg?resize=768'],https://www.snopes.com/fact-check/british-refugees-welcome-sign/,2016-06-24T15:24:28+00:00,british refugees welcome,
710,A photograph shows a sleepy cheetah at a greyhound race.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/audi-s4-quattro-cheetah-small-52820.jpg?w=600 600w'],https://www.snopes.com/fact-check/cheetah-greyhound-audi-ad/,2016-06-23T13:49:01+00:00,cheetah greyhound race,
711,"A billboard that says ""Make America White Again"" is part of a political campaign.",TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whiteagain.jpg?w=847 847w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler2.png?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler3.png?w=768 768w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler4.png?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/tyler5.png?w=600 600w']",https://www.snopes.com/fact-check/make-america-white-again-billboard/,2016-06-22T17:08:10+00:00,Make America White Again,
712,"Donald Trump referred to Canadians as ""snow Mexicans"" in a 22 February 2016 tweet.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/donald-trump-snow-mexicans.jpg?w=788 788w'],https://www.snopes.com/fact-check/donald-trump-called-canadians-snow-mexicans/,2016-06-22T08:14:00+00:00,trump canadians snow mexicans,
713,A photograph shows several large whales feeding near a tiny boat.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whale.jpg?w=900 900w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/whale-for-scale.jpg?w=900 900w']",https://www.snopes.com/fact-check/whales-feeding-boat-photo/,2016-06-21T14:09:06+00:00,whales feeding boat,
714,A photograph shows a baby moose holding a rainbow flag.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/noflag.jpg?w=600 600w'],https://www.snopes.com/fact-check/moose-rainbow-flag/,2016-06-20T12:58:32+00:00,moose rainbow flag,
716,A sea monster of giant size was spotted near Antarctica.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/kraken.jpg?w=641 641w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/northern-antarctic-peninsula-sail-rock.jpg?w=617 617w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/sail-rock.jpg?w=316 316w']",https://www.snopes.com/fact-check/kraken-google-earth-sail-rock/,2016-06-20T08:26:37+00:00,Sea Monster Spotted Antarctica,
717,A photograph shows a Muslim woman disrespecting the United States by sitting during its national anthem.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/muslim-national-anthem.jpg?w=490 490w'],https://www.snopes.com/fact-check/muslim-woman-sits-national-anthem/,2016-06-16T10:40:42+00:00,muslim woman national anthem,
718,The world's largest tortoise was 59 feet tall and weighed more than 800 pounds.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/worlds-largest-tortoise.jpg?w=789 789w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/gamera-collage.jpg?w=800 800w']",https://www.snopes.com/fact-check/worlds-largest-tortoise-gamera/,2016-06-15T16:03:59+00:00,worlds largest tortoise gamera,
719,"Image depicts the Orlando shooter's father, Seddique Mateen, visiting Hillary Clinton at the State Department.",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Guess_who_this_is__Guess_what_his_son_did_in_Orlando_a_few_days_ago__Guess_whose_office_he_is_seen_visiting_in_this_pic__%E2%8B%86_Powdered_Wig_Society.jpg?w=769 769w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Omar_Mateen_s_father_is_running_for_Afghanistan_president_and_supports_Taliban___Daily_Mail_Online.jpg?w=487 487w']",https://www.snopes.com/fact-check/orlando-shooters-father-clinton/,2016-06-15T09:50:16+00:00,orlando shooters father clinton,
720,A photograph shows a futuristic new Audi truck.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/concept-trucks.jpg?w=588 588w'],https://www.snopes.com/fact-check/audi-truck-concept-photo/,2016-06-14T10:29:14+00:00,futuristic Audi truck,
723,A photograph shows one of Michelle Obama's daughters wearing a graduation cap decorated in a quote from Prophet Muhammad.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/obama-student.jpg?w=472 472w'],https://www.snopes.com/fact-check/michelle-obama-daughter-graduation-photo/,2016-06-11T10:01:49+00:00,michelle obama daughter graduation,
725,A photograph shows former Senator Robert Byrd wearing Ku Klux Klan robes.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/719px-Robert_Byrd_official_portrait.jpg?w=719 719w'],https://www.snopes.com/fact-check/robert-byrd-kkk-photo/,2016-06-08T15:32:24+00:00,robert byrd kkk,
726,An image serves as photographic proof that Hillary Clinton is incontinent.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/incontinent-hillary.jpg?w=631 631w'],https://www.snopes.com/fact-check/photograph-incontinent-hillary-clinton/,2016-06-07T12:01:06+00:00,incontinent hillary clinton,
727,An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/trump-supporter-eggs.jpg?w=750 750w'],https://www.snopes.com/fact-check/injured-trump-supporter/,2016-06-06T11:22:19+00:00,injured trump supporter,
729,A photograph shows an orphan lying in the chalk outline of her absent mother.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/chalkoutline.jpg?w=441 441w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/photos-2.jpg?w=632 632w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/photos.jpg?w=592 592w']",https://www.snopes.com/fact-check/orphan-chalk-outline/,2016-06-04T20:49:49+00:00,orphan Mother chalk outline,
731,An image shows the difference between a lithium mine and an oil sands installation.,mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/lithium.jpg?w=550 550w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/escondida-mine-photo.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/megenergy.jpg?w=610 610w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/oil-sands.jpg?w=615 615w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/oilsands.jpg?w=615 615w']",https://www.snopes.com/fact-check/lithium-mine-oil-sands/,2016-06-04T09:40:06+00:00,lithium mine oil,
732,It's possible to tattoo the whites of your eyes.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/Screen-Shot-2016-06-01-at-9.55.03-AM.png?resize=1024'],https://www.snopes.com/fact-check/eyeball-tattoos/,2016-06-03T16:24:59+00:00,eyeball tattoos,
733,"In 2016, police in Canada began adding Arabic writing to the outside of police cruisers.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/sharia-police-ontario.jpg?w=607 607w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/8__Naveed_Anjum_-_The_begining_of_Islamic_Republic_of_CANADA_______p___.jpg?w=545 545w']",https://www.snopes.com/fact-check/arabic-on-canadian-police-cars/,2016-06-03T15:29:13+00:00,arabic canadian police cars,
734,Real skeletons of mythical creatures are on display at the Merrylin Cryptid Museum.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/merrylin-museum-2.jpg?resize=642'],https://www.snopes.com/fact-check/merrylin-cryptid-museum-creatures/,2016-06-02T19:24:30+00:00,merrylin cryptid museum creatures,
736,Image depicts a Swedish girl brutally abducted and raped by three refugees.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/im-white-facebook-sweden-rape.jpg?w=540 540w'],https://www.snopes.com/fact-check/swedish-girl-refugee-assault-meme/,2016-06-02T16:59:30+00:00,swedish refugee assault,
737,Photograph depicts a mysterious and large sea creature that washed ashore in Mexico in June 2016.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/montauk-monster.jpg?w=494 494w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mysterious-sea-creature-mexico-.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mysterious-mexico-sea-creature.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/mexico-sea-creature.jpg?w=543 543w']",https://www.snopes.com/fact-check/mysterious-sea-creature-washes-ashore/,2016-06-02T13:12:02+00:00,mysterious 4 metre long sea monster,
739,"Image depicts 100,000 bikers in Washington, D.C. at a rally with Donald Trump.",mostly-false,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bikers-at-trump-rally-not-one-arrest.jpg?w=545 545w'],https://www.snopes.com/fact-check/photograph-shows-100000-bikers-at-trump-rally/,2016-05-31T14:23:47+00:00,100000 bikers trump rally,
740,Bernie Sanders flew on a private jet and served a lavish menu when traveling to Rome in April 2016.,mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bernie-delta-charter-menu.jpg?w=555 555w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bernie-sanders-flight-menu.jpg?w=813 813w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Delta_In-flight_meal_food_service__The_definitive_thread_-_Page_274_-_FlyerTalk_Forums.jpg?w=486 486w']",https://www.snopes.com/fact-check/sanders-private-jet-menu/,2016-05-31T12:44:38+00:00,sanders private jet menu,
743,"A photograph shows eight rainbows over Lehigh, Pennsylvania.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/eightrainbows.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/lehigh.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/quadruple-rainbow.jpg?w=600 600w']",https://www.snopes.com/fact-check/eight-rainbow-photo/,2016-05-30T01:30:18+00:00,eight rainbows,
744,A rare black rose grows naturally in Turkey.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/black-rose-2.jpg?w=1024 1024w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/flowers.jpg?w=900 900w']",https://www.snopes.com/fact-check/black-rose-village-turkey/,2016-05-27T11:26:56+00:00,black rose turkey,
745,Hillary Clinton's campaign created a #ManEnough4Hillary ad featuring a male model also associated with a syphilis PSA.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/14__The_face_of_syphilis_endorses_Clinton__Do_you__-_People_Over_Politics.jpg?w=532 532w'],https://www.snopes.com/fact-check/hillary-clinton-used-model-from-syphilis-psa/,2016-05-26T14:30:04+00:00,hillary clinton ManEnough4Hillary,7.3581E+17
746,"A little-known painting entitled ""Cat Prevents House Fire"" was created by Norman Rockwell.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/cat-prevents-house-fire.jpg?w=609 609w'],https://www.snopes.com/fact-check/norman-rockwell-cat-prevents-fire/,2016-05-26T10:53:30+00:00,norman rockwell cat prevents fire,
747,Image depicts a beagle blinded in animal testing carried out by L'Oreal cosmetics.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/loreal-beagle-blind.jpg?w=530 530w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/beagle-animal-testing-blind.jpg?w=662 662w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Rita_Guedes_on_Instagram__%E2%80%9CGente_sem_alma__O_governo_TEM_que_tomar_uma_provide%CC%82ncia__instituto_Royal_esta_assassinando_cachorros__na_maior_crueldade_____%E2%80%9D.jpg?w=595 595w']",https://www.snopes.com/fact-check/loreal-beagle-testing/,2016-05-26T10:21:00+00:00,loreal beagle testing,
749,A photograph of the Andromeda Galaxy next to the moon was taken without a telescope in Finland.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Screen-Shot-2016-05-25-at-2.07.40-PM.png?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/the-galaxy-next-door.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/9013096528_56d118fb96_z.jpg?w=640 640w']",https://www.snopes.com/fact-check/andromeda-galaxy-moon-photo/,2016-05-25T13:32:42+00:00,andromeda galaxy moon,
752,Photographs depict then-model Melania Trump (nee Knauss) posing provocatively for GQ magazine.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/melania-trump-naked.jpg?w=600 600w'],https://www.snopes.com/fact-check/melania-trump-vs-michelle-obama/,2016-05-23T13:36:51+00:00,melania trump vs michelle obama,
753,An image shows the inside of a leatherback turtle's mouth.,TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/turtlemouth2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Collage.jpg?w=900 900w']",https://www.snopes.com/fact-check/leatherback-sea-turtle-mouth/,2016-05-23T13:19:04+00:00,Leatherback Turtle Mouth,
755,"Sen. Barbara Boxer flipped off supporters of Bernie Sanders off before claiming she ""feared for her life"" and exiting the stage at a Nevada convention, and a photo of the event has been censored by social media.",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/barbara-boxer-flips-bird-sanders-nevada.jpg?w=430 430w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/barbara_boxer_finger_-_Twitter_Search.jpg?w=568 568w']",https://www.snopes.com/fact-check/barbara-boxer-gave-bernie-sanders-supporters-the-finger/,2016-05-23T10:16:12+00:00,barbara boxer bernie sanders finger,
756,An image shows a rejection letter Albert Einstein received from the University of Bern in 1907.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/university-of-bern.jpg?w=585 585w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/einstein-stamp.jpg?resize=994']",https://www.snopes.com/fact-check/einstein-rejection-letter/,2016-05-20T08:01:09+00:00,einstein rejection letter,
757,"A photograph shows the ""Four Horsemen of the Apocalypse"" riding out of the clouds.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/kenwood-audio1.jpg?resize=746'],https://www.snopes.com/fact-check/four-horseman-clouds-photo/,2016-05-19T15:45:23+00:00,Four Horsemen of the Apocalypse cloud,
759,A photograph shows two people with the darkest and lightest skin colors in the world.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/1234130_10151891111609792_661614405_n.jpg?w=760 760w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/skin-color.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/lightest-darkest-skin-colors/,2016-05-17T14:21:11+00:00,Lightest Darkest skin colour,
760,A photograph shows a group of North Korean generals wearing medals on their shirtsleeves and pants.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/soldier-medals.jpg?resize=1024'],https://www.snopes.com/fact-check/north-korean-medals-photo/,2016-05-16T16:07:09+00:00,north korean medals,
761,"Photograph depicts a Bernie Sanders rally in California attended by more than 27,000 people that was ignored by the news media.",mostly-true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/27000-bernie-sanders-rally.jpg?w=1004 1004w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/sanders-revolution-will-not-be-televised.jpg?w=992 992w']",https://www.snopes.com/fact-check/27000-people-came-to-a-bernie-sanders-rally-in-california/,2016-05-16T09:24:52+00:00,bernie sanders rally california,7.29888E+17
763,A Texas man found a dead rat in a partially consumed bottle of Dr Pepper.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/2__John_Graves_-_Nothing_like_your_grandson_drinking_half_a_Dr____.jpg?w=492 492w'],https://www.snopes.com/fact-check/rat-found-in-dr-pepper-bottle/,2016-05-11T13:57:09+00:00,rat pepper bottle,
764,"A photograph shows President Obama pointing to a ""Bernie 2016"" sign.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/obama-exit-glacier.jpg?w=591 591w'],https://www.snopes.com/fact-check/obama-bernie-2016-sign/,2016-05-11T10:49:14+00:00,obama bernie 2016,
765,Image shows a massive Bernie Sanders rally in California.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/cuba.jpg?w=599 599w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/notcuba.jpg?w=599 599w']",https://www.snopes.com/fact-check/bernie-sanders-rally-california/,2016-05-09T14:59:51+00:00,bernie sanders rally california,
766,Actors Goldie Hawn and Kurt Russell were spotted wearing Donald Trump campaign shirts.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/kurt-russell-goldie-hawn-trump.jpg?w=768 768w'],https://www.snopes.com/fact-check/goldie-hawn-kurt-russell-trump/,2016-05-09T08:01:07+00:00,goldie hawn kurt russell trump,
767,An Obamacare questionnaire asked respondents whether they'd ever been in an accident resulting in their own deaths.,mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/17__have_you_ever_been_in_an_accident_that_resulting_in_your_death_-_Facebook_Search.jpg?w=529 529w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/20__Right_now_Heathcaredotgov_asks__Have_you_ever____-_Jason_T_Saunders.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/20___Have_you_ever_been_in_an_accident_that_resulted____-_Alex_Octav_Dimache.jpg?w=529 529w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/21__Jayne_Baron_-_watching_tv_and_cant_stop_laughing__D____a_on_line___.jpg?w=539 539w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/21__I_know_it_s_hard_to_see__but_I_m_doing_surveys____-_Haley_Mitchell-Godwin.jpg?w=544 544w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/obamacare-accident-resulting-in-your-death1.jpg?w=975 975w']",https://www.snopes.com/fact-check/have-you-ever-been-in-an-accident-resulting-in-your-death/,2016-05-06T10:49:09+00:00,have you ever been in an accident resulting in your death,
768,"Elsa will have a female love interest in the sequel to ""Frozen.""",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Fans_petition_for_Frozen_s_Elsa_to_have_female_love_interest_in_sequel___WTXF.jpg?w=585 585w'],https://www.snopes.com/fact-check/female-love-interest-frozen/,2016-05-05T09:07:58+00:00,female love interest frozen,
769,A photograph shows a group of underappreciated Vietnam veterans.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/tropic-thunder.jpg?w=527 527w'],https://www.snopes.com/fact-check/vietnam-veterans-tropic-thunder/,2016-05-03T11:49:03+00:00,vietnam tropic thunder,
770,A photograph shows a spiral cloud formation encircling a tower.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/iridescentmountain_bartunov_960.jpg?w=960 960w'],https://www.snopes.com/fact-check/spiral-cloud-formation-himalayas/,2016-05-02T17:59:25+00:00,spiral cloud himalayas,
775,"A photograph depicts a glamorous ""young Harriet Tubman.""",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/tubmanbill.jpg?w=608 608w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/young-harriet-tubman2.jpg?w=852 852w']",https://www.snopes.com/fact-check/young-harriet-tubman-photograph/,2016-04-29T09:41:28+00:00,young Harriet Tubman,
778,Photograph depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/14__Supreme_Patriot_-_What_a_powerful_image___SHAREIT.jpg?w=1020 1020w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Jewish-Mother-hugs-daughter-seconds-before-a-German-officer-executes-them-for-being-Jews.jpg?w=634 634w']",https://www.snopes.com/fact-check/jewish-mother-toddler-hug/,2016-04-28T13:13:03+00:00,jewish mother hug daughter Nazi,
783,Earth's magnetosphere collapsed for two hours on 23 April 2016.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/SuperStation95_-_Earth_s__Magnetosphere__COLLAPSED_in_space_TODAY_for_two__hours__Trouble_ahead_for_all_of_us.jpg?w=589 589w'],https://www.snopes.com/fact-check/nasa-reports-magnetosphere-collapse/,2016-04-26T17:58:06+00:00,nasa magnetosphere collapse,
784,Landmarks all over the world were bathed in purple light to honor Prince after his death in April 2016.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/13062537_10153980246011014_2578008497477202581_n.jpg?w=825 825w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/chicago-river-green.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/niagara-falls-purple.jpg?w=685 685w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Lowry-bridge.jpg?w=640 640w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/super-dome-purple.jpg?w=664 664w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/the-forum.jpg?w=539 539w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screen-Shot-2016-04-26-at-11.26.20-PM.png?resize=1024']",https://www.snopes.com/fact-check/landmarks-purple-prince-photos/,2016-04-26T10:15:54+00:00,landmarks purple prince,
786,"A photograph captures Harriet Tubman as a ""Gun-Toting, Democrat-Shooting"" Republican.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Mary_Fields.jpg?w=487 487w'],https://www.snopes.com/fact-check/harriet-tubman-gun-republican/,2016-04-22T16:16:49+00:00,harriet tubman gun republican,
787,A photograph shows moose enjoying a wading pool while watching a car burn.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/car-on-fire.jpg?resize=768', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/moose-baby-pool.jpg?w=960 960w']",https://www.snopes.com/fact-check/moose-pool-car-fire-photo/,2016-04-22T12:33:21+00:00,moose car fire,
790,A photograph shows hundreds of Christians who were burned alive by Muslims in Nigeria.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/1200px-Catastrophe_de_Sange_dans_le_territoire_dUvira_%C3%A0_lEst_de_la_Rd_Congo3.jpg?resize=1024'],https://www.snopes.com/fact-check/photograph-christians-burned-muslims/,2016-04-20T11:03:33+00:00,christians burned muslims,
791,"A photograph shows a lush green farm in the shadow of a looming, snow-covered mountain.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/dark-skies.jpg?w=586 586w'],https://www.snopes.com/fact-check/farm-below-mountain/,2016-04-18T10:26:24+00:00,farm below snow mountain,
792,"A photograph shows a ""Wecome to Australia"" sign informing immigrants that they have to work to earn money.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/sign-fake.jpg?w=579 579w'],https://www.snopes.com/fact-check/welcome-australia-sign-fake/,2016-04-17T20:23:43+00:00,welcome australia money,
796,A photograph shows an obese tiger.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/tony-the-tiger.jpg?w=615 615w'],https://www.snopes.com/fact-check/obese-tiger-photo/,2016-04-15T10:48:52+00:00,obese tiger ,
797,"A photograph shows Paul McCartney wearing a t-shirt with the word ""adopt"" written across the chest.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/600_paul_mccartney.jpg?w=455 455w'],https://www.snopes.com/fact-check/paul-mccartney-adopt-shirt/,2016-04-14T14:48:50+00:00,paul mccartney adopt shirt,
798,A photograph depicts a young woman's revealing (and highly inappropriate) high school prom dress.,unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/dress.jpg?w=629 629w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/prom-dress-slutty.jpg?w=580 580w']",https://www.snopes.com/fact-check/risque-prom-dress/,2016-04-14T13:13:09+00:00,high school teenager Prom,
800,A photograph taken from the International Space Station shows a Space Shuttle leaving Earth.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/space-shuttle-endeavor.jpg?w=900 900w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Collage-space-shuttle.jpg?resize=1024']",https://www.snopes.com/fact-check/space-shuttle-tilt-shift-photo/,2016-04-13T14:39:14+00:00,space shuttle shift,
801,Photographs show a white tiger with Down syndrome.,mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screenshot-2016-04-13-at-11.32.15-AM.png?w=532 532w'],https://www.snopes.com/fact-check/tiger-with-down-syndrome/,2016-04-13T11:14:27+00:00,Tiger with Down Syndrome,
802,A photograph showing a woman walking down a nearly empty supermarket aisle was taken in Venezuela.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/hurricane-irene-shopping-aisle.jpg?resize=1024'],https://www.snopes.com/fact-check/photo-venezuela-new-york-hurricane/,2016-04-12T10:58:04+00:00,venezuela food water scarcity,
804,"A meme claimed that a British Muslim man named Sajid Muhammed set a woman on fire for eating a bacon sandwich, and was jailed for only two years.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/sajid-muhammed1.jpg?resize=1024'],https://www.snopes.com/fact-check/sajid-muhammed-anti-muslim-meme/,2016-04-11T11:11:46+00:00,sajid muhammed anti muslim,
807,A photograph shows a 736-pound catfish caught in the Mississippi River.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/736-pound-catfish.jpg?w=640 640w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/flathead.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/catfish.jpg?w=630 630w']",https://www.snopes.com/fact-check/736-pound-catfish/,2016-04-04T11:17:07+00:00,736 pound catfish,
